,0
456,"#Hastings funding #Hate 

@THEPRINTWORKS14 supporting enablers of Terror 👎🏽 https://t.co/NBqzGm6CvV"
457,"OUR CRISES-RIDDEN PLANET: If You're not Scared You Probably Aren't Listening.
https://t.co/6IXXWiqmOe… https://t.co/igYRQqlJfb"
458,"#signofthetimes #hate #people we get it.......#not!

#la #laphotography #laphotographer… https://t.co/dJkdtvDKFN"
459, @erezshek: #ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. The ones wh…
460,"🤮🤮🤮🤮
#Hastings funding #Hate 
@THEPRINTWORKS14 https://t.co/FvlTEM8MAJ"
461," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
462,#Christians #hate #Individuality @DaveChappelle @DaneCook @Pontifex @SenateGOP @HouseGOP @CSRRBoston @CTmagazine… https://t.co/3J0q2HJd2f
463,#PrinceHarry and #MeghanMarkle sent white powder with malicious #message #investigated as '#racist #hate #crime'… https://t.co/RJ3BjlE1O5
464,@aigkenham You never fail to lift the bar on #hate
465,@laurenduca Tolerance acceptance  inclusion  isn't  that what the Left preaches over and over  but constantly c… https://t.co/4pTBryCWJg
466,That is so adorable I ❤️ #otters. Our oceans need them. So much better than all the #hate being spewed. #love all… https://t.co/gkSiONfpcn
467,Jeremy we didn't think you were going to #HATE us.. beyond you made me a FUCKIN #SLAVE #RAPED + #TOURED ME you… https://t.co/kLtf54cffJ
468,@jamiecheyanne @toddstarnes Nope just checked again. It’s you and your feed. #selfhate turns into #hate in general… https://t.co/n4VyFDyNuG
469,@incenznpepmints @MagentaRocks @michelleisawolf Why should @POTUS show up? #TheFeralLeft have gone insane. Your… https://t.co/6usmte8XtD
470,Death threats against a student and his family who just survived a bloody gun rampage and massacre! REALLY!? This c… https://t.co/dxH1agxDTa
471,".@NRA #WayneTheInsane #LaPierre:
You & the @potus/#REPULSicans you bought w/ #nraBloodMoney are the one's who ""hate… https://t.co/w9qQAMIFQt"
472,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/7dcPvkye2V https://t.co/EShFZbPG7b
473,"#Hate groups on the rise..

@washingtonpost https://t.co/v16b8CzEz5"
474,"I really want to send it for bitches
 And sometimes i do it.
😞🖕🖕🖕🖕

#unpleasant 
#people
#hate https://t.co/LKFSqctD6I"
475,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/oW5tLZw8UJ https://t.co/3kNkfSohyN
476,"Whether Love or Hate.. It all started with you and will end with you. ❤❤
#Quotes #Love #Hate #Friday #Thoughts… https://t.co/Mb8UlPhoKH"
477, @erezshek: #ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. The ones wh…
478,@KindaOnDrugs Typical #HateFilled #Liberal who can't debate the topic because you have no valid point so you rely o… https://t.co/pOMAFFqJ55
479,'Many & most #moments go by with us hardly #awareof their passage. But #love & #hate & #fear cause time to snag you… https://t.co/0Tk42Rsp4t
480,"This garbage #HateSpreader says he blocks all #Bigots. Better start with yourself Paul. 

His whole TL is nothing b… https://t.co/xM1DWc2Ifb"
481,#WOMEN are not complicatedthey #HATE LIARS.CHEATERSLITTLE DICKSLAZY BUMSDEAD BEATSSLOBBERY HEADABUSERS & JEALOUSY...that simple:)
482,Here we go with the #hate on #darkskingirls again 😒 I thought this was an #80s & #90s attitude… https://t.co/j5nDVNBM8Z
483,"being hated
don't give way to hating 

Listen https://t.co/YsIScK6eeS 
#poem #RudyardKipling #hate https://t.co/zWjhH50F42"
484,@NayukaGorrie What a vile #toxic #cretinous #hate- and #fear-inciting whench Hanson is.
485,"@Liz_Wheeler @DLoesch A virtual ""Burn her at the stake"" moment hosted by @CNN.... Why are we not surprised?

This i… https://t.co/gpOhPMl1zS"
486,Google fired queer transgender engineer after he confronted anti-gay colleagues lawsuit alleges… https://t.co/jGKbUBnxTW
487,Faux News pundit rages against gay parents on air https://t.co/m7DRbVuSX8  #LGBT @foxnews #Hate #Homophobia
488,.@realdonaldtRump administration leaves LGBTI envoy role sitting empty – despite claiming they would keep it… https://t.co/mPLdaDbT25
489,Yep. You can even apply #positivePsychology to the #hate and #fear that is hurting out #nation. https://t.co/ra0R1fPGIp #staysane #healing
490,No peeking #ThursdayThoughts #NationalMargaritaDay #weirddentistproblems #toys #actionfigure #kaiju #yokai #… https://t.co/qHCPxy8afj
491," @DrThomasPaul: One can only be offended by that which is unresolved in themselves. Focus where the the #hate is rooted. #pastlives
https…"
492,Learn how to combat #hate Pls read and post a review for When They Go Low WE GO HIGH #dumptrump #mustread… https://t.co/Lr1SrURrsi
493,I really really really #hate doing laundry.
494,The doofus at 1600 speaks of mass murderers and this #propagandist #liar tries to claim he is attacking the mentall… https://t.co/iWIqoLPooo
495,"""The untouchables"" by artist Erik Raveloare photographs children crucified. #enough #change #hate https://t.co/givfU7Sw2J"
496,@SonoraLori @DonHensarling Everything on your list has been debunked. Shame you can’t see past your #hate . #GodBlessYou
497,"I #Hate #Ratchet 
I repeat I #Hate #Ratchet"
498,#American Money #weapons #Soldiers we #GetInvolved w/other #Countries turmoil in return #Death #Terrorism #Hate etc… https://t.co/kLUU6jHpk7
499,We need to hold the @FBI accountable - make them bring back the dead teenagers!  Seriously what repercussions can b… https://t.co/7wjvKk1cK3
500,@iamhemant12 @aahnaurfriend @SikhProf We do not hate #Hindus #Muslims #Jains #Christans #Buddhist or anybody. T… https://t.co/6acXfA2PfC
501,"@brianlilley ""I don't hate journalist? but do #hate #modern #journalism 👎""constant need to grab headlines! Im a Mad… https://t.co/rSm2sqdR1o"
502,Stop bringing Mental Illness into this tapestry. The majority of those Mentally Challenged won’t touch a gun. Blame… https://t.co/nJ3QG4zyeK
503,Tonight we have an input about #Hate crime learning about the different types & how to identify & challenge it https://t.co/K2AogFidFB
504,Second song written for screenplay UN-HAPPYNESS - “To Be.” #relationship #changes #love #hate… https://t.co/r0MDBSBxNs
505,@cpsuk Thank You Britain. #hate
506,@realDonaldTrump &gt;I&lt; #HATE sickos!
507,People like @_achaean don't respect #religiousfreedom & #harmony online. They blatantly #hate & #discriminate… https://t.co/iWYnjNw0x5
508, @GoodStuffNW: I have to ask…why did this group choose #Oregon & particulary #McMinnville for their base? Is this who we are? #hate #Ye…
509,My heart goes out to the kids of today who by no fault of their own are embracing communism/marxism/socialism.  The… https://t.co/ycFyeWmaxj
510,Accidentally took Nyquil instead of Dayquil. It's 11am. #I #hate #myself
511,"Robinhood crypto trading is out now! Sweet

#blockchain #crypto #coins #altcoins #altcoin #bitcoin #ethereum #eth… https://t.co/OWroEQvgtl"
512,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
513,Thanks to @CNN disgusting display of a so called #Townhall  I have made my LARGEST CONTRIBUTION IN 15yrs to the… https://t.co/fNlZek7O5T
514, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
515,There is no better justification of adoption of the new polish law banning #Holocaust lies than @yairlapid and his… https://t.co/3baskEYIAa
516,@angelamcknight9 @J_P_Boomershine @MMouser78 @RosinaLucibello @wats7park @RepMarkMeadows @SpeakerRyan So we should… https://t.co/LuW5nde8pX
517," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
518,To @cbcnews: stop lionizing those who preach #hate and division. #media #publicbroadcaster #EpicFail https://t.co/90Uceg5unM
519,@INFJLOVE @MichelleObama @BarackObama I imagine all that #HATE..UR carrying is quite heavy..take a break and Pray it works #WONDERS!!!
520,#CNN #JakeTapper Face Growing #Criticism Over #Abusive #AntiGun 'Show Trial' https://t.co/0Nk8mDYHKf via… https://t.co/5mpKWjjtx5
521,I have to ask…why did this group choose #Oregon & particulary #McMinnville for their base? Is this who we are?… https://t.co/OX9dOOUAaN
522,Astonishing how despite the #Antisemitism and #racism that these two vile creatures pour out @UKLabour are STILL p… https://t.co/b0vAzVOrME
523,#SICKNHEAD #PUREVIL & #HATE SOME PEOPLE THINK THE NRA IS BAD. THE NRA WAS THE GROUP WHO BEGAN CHECKS ON GUNS! NRA SUPPOS OUR CONSTITUTION.
524,#THE EVIL IS NRA & GOP& RELIGION! #HATE GROUPS ALL! https://t.co/yH8djzoqKD
525,@TIME Never understand why do we have to celebrate a legacy of person who advocate hate! #evangelist #evangelist#billgraham #racism #hate
526,"GO CHECK OUT OUR LATEST VIDEO! 🚫
https://t.co/ILHmM4Yv0W
#Hate #HateWillNeverWin #LGBT #TeamLesbians #Team2moms… https://t.co/cQpBus8DrY"
527," @ScalableDBDoug: #Chopper #Bikes

#Love em or #hate em these #cruisers are really #comfortable to #ride on https://t.co/Mj8nmjWaMR"
528,I don't care who you are.. no one should be harassed because of where they come from. #TrumpsAmerica… https://t.co/NvxJAN02fe
529,Again proving today's #teens are amazing! @TrishPrabhu is a change agent!  In Chp 10 of @ShameNationBook she's par… https://t.co/3igpeDr3OS
530, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
531,Does anyone else have a #love #hate #relationship with #yelp? @pbwaxstudio https://t.co/eTuu7WjBp6
532,The #hate being spewed out of the mouths of leftist over #GunReform is absolutely disgusting and rather shocking. I… https://t.co/ip33docDUY
533,#MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA mean… https://t.co/72nd3nhnJ9
534, @AmericanAntiFed: #MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA means s…
535,"We are Not and I Repeat are Not a religious state...
This man was Full of #Hate https://t.co/hnTgazdctM"
536,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
537,#MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA mean… https://t.co/34vQ6GaT4i
538,The conspiracy theory that won't end: 'Enough is enough' https://t.co/qjaUtcLlCB  then how would they justify their #hate and #ignorance ?
539,This is for me to love myself ..#makeup #shoot #Hairdress #curlsrock #HairExtensions #Hate #hairsprays #songs... https://t.co/3EGmqiwH5L
540,NRA head lashes out at gun control advocates: 'They hate individual freedom' https://t.co/YTpSAWycbE guess requirin… https://t.co/DNdCOZEKk2
541, @Loretta_Grace: The worst distance between two people is misunderstanding I don't mind being hated but I #hate being misunderstood #gra…
542,"@laurenduca's comments about @BillyGraham is a perfect example of the ""tolerant left's intolerance"" and how they fe… https://t.co/Vy049CQJ7P"
543, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
544,I feel sad for @laurenduca. What happened that there is so much #hate and the need to #bully. What causes such a #hardened #heart?
545, @thenorthend: U.S. #hate groups proliferate in #Trump's first year per @SPLC especially #nazi & anti-#Muslim groups. #IDpol... https://t…
546,The worst distance between two people is misunderstanding I don't mind being hated but I #hate being misunderstood… https://t.co/EnsF85yLK4
547,@CBSNews I tried to watch and got so #angry at him telling me who I #hate and what I’m “really” trying to do I had… https://t.co/Cuw9SYc3fX
548,"@TravisAllen02 Confirming the so called ""Conservatives"" #45""Cult #Followers are #Peddling nothing but #HATE ! propa… https://t.co/MmqbC1cGek"
549,Listen to the #hate the unmitigated hate. Worse than all America's external enemies. Look how well that hate has se… https://t.co/4BMPzTA1Eh
550,"Dr. Masaru Emoto's Rice Experiment: 21 Days of Saying ""Yep #Consciousness Works"" - Mind Body Soul Food… https://t.co/fahJnoHyO9"
551,Oh Hi hypocrisy looking as good as ever. Nice to meet you every single day of life. Hope one day you are able to c… https://t.co/8oZlMCQw6j
552,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/GwlRk0l7LD"
553,@NPR Again why???? This guy was full of #Hate
554, @TSASNetwork: TSAS Junior Affiliates looking to learning more about countering preventing and combating online #hate speech? Check out…
555,#MoneyTalks they only #Respect #Money #Boycott all forms of #Corruption #Humanity #WorldWide #WakeUp #RiseUp agains… https://t.co/F45Pfcmcv8
556,#Love & #kindness are stronger than & will always trump #hate & #violence. 🙏🏻🌹❤️ https://t.co/nX1vKEywNV
557,"#Hate #groups in #US grow for third straight year: #SPLC
https://t.co/KEPFQh8ZOQ https://t.co/qwETGqHwl5"
558,"#hate is not a hobby .

.
#Arabs #crazylifestyle https://t.co/xcv0zU2pR3"
559,@trumpatron3000 @JackPosobiec @realDonaldTrump @NRA Go back to #Russia & take your #hate & #guns w/you. Take… https://t.co/nzKRzwBhkK
560,U.S. #hate groups proliferate in #Trump's first year per @SPLC especially #nazi & anti-#Muslim groups. #IDpol... https://t.co/j8jdDb0U12
561,It's hard working with people when you want to scream SHUT UP every time one of them opens their mouth...  #shutup #hate #people #stupid
562,#ButtMunchers #Medium platform Defends #Tolerance by being #Intolerant and false accuse of #Hate: Simply admit your… https://t.co/ySU98MR1XW
563," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
564,Southern #PovertyLawCenter’s new #Hate Map shows 38 extremist groups in #SouthernCalifornia #ExtremismReport… https://t.co/UNHYEHMtJ6
565,@EdKrassen @IRdotnet @realDonaldTrump 😆😆😆 you are such a 💩 stirrer. Your outlandish remarks make me laugh. I admire… https://t.co/XDwWIppV8F
566,"The #DNC 's imperative is enrage and energize the donor class and stir up
Various #grievance based Votingblocks by… https://t.co/3Kb9hjjGqc"
567,@TamilTechOffici oh even download also like flash sale... few people only get #hate #flashsale
568,@policybazaar #hate the policybazar
569,The 2nd Amendment makes to much money... People/Kids will keep dying - #WayneLaPierreIsaSheppardForTheDevil Nothing… https://t.co/kBNwQiyiNZ
570,@CNN   Please take this #POS @waynelapierrejr off the broadcast. Nothing but #Hate #Fear and #Anxiety be promoted in his speech.
571," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
572,Send custom and anonymous comments on #instagram and #facebook... and boost them into the spotlight! contact us for… https://t.co/KYg8wK1shu
573,I was asked what my definition of hate was the other day. This is what I came up with. Comment your definition… https://t.co/K4yFNXqLAc
574, @wallydebling: s🙄🙄#M103 would qualify ❗️We have #hate #laws in #Canada already❗️ https://t.co/MGjDCnbXny
575," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
576,#NeverAgain: See 5 #Facts That #GunControl Advocates #Hate: via @Grannie1951 📷 https://t.co/QQ6Dnoj4OQ
577,#NRA Nazi #WayneLaPierre is on the stage at #CPAC right now preaching #HATE ... calling #Democrats the outrageously… https://t.co/wiiL6cpTmI
578," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
579,"Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate… https://t.co/GGQF5RGb20"
580,"What I normally do at facebook 😂😂

#annoyed #hate https://t.co/vO9fVO5ycr"
581,Crazylady speaking at #NRA convention. She spews #hate and printed safety through the use of #guns. #politicians are #NRA #prostitutes
582,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/yqJ9PV8gDm
583, @sanden: Why are some so filled with #hate and #bitterness. Is it out of need for #attention or untreated #mentalillness? Of all those p…
584,Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate… https://t.co/HossNjxGPI
585,Hate groups in US grow for third straight year according to new @splcenter report. #hate #racism  https://t.co/4JrtOK7GpL
586,"Your eyes are telling me
Liar liar liar don’t lie to me anymore
I don’t wanna know anymore
I don’t wanna know know… https://t.co/xQMoyoji7c"
587,#ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. T… https://t.co/cGJZjE6ZH0
588,I #hate you all #pussies!
589,s🙄🙄#M103 would qualify ❗️We have #hate #laws in #Canada already❗️ https://t.co/MGjDCnbXny
590,@XiaomiIndia   Really hate this kind of strategy what you call as flash sale... Its not in the stock for more than… https://t.co/ePenx5m3ph
591,@laurenduca @MsPackyetti @SarahEMcBride @AkilahObviously @BlairImani What a waste of life you are little snowflake.… https://t.co/9fLH30r1Gj
592, @HSCrow_Official: In 2017 I wrote a book against #hate/#violence after 2016's #shootings. Yet it occurred again in my old school. A plac…
593,@jcldwell @TVEMike_ @versaceaglets @Dennisweir10 &gt;White people are the absolute worst and us anti-Whites must #CRY… https://t.co/jwIw03l3mf
594,"""Hate (My Story)"" How do we forgive? #love #hate #forgiveness #recovery #mentalhealth #blogpost… https://t.co/py7Ov2ID0E"
595,"#24EVA TRUTHFULLY WATCH THIS 
#LONG LIVE BANKROLL FRESH 
# GUNS KILL HIP HOP
#HATE KILLS INSPIRATION 
#DEATH BREEDS… https://t.co/Iv01bNPOL0"
596,This tweet says a lot about #Trump's simplistic but reckless state of mind. He has become desensitised to the fact… https://t.co/Bsqk3BmIvL
597,@laurenduca im guessin someone hurt  u when u were a kid & thats source of ur #HATE of a man u never knew xcpt othe… https://t.co/2FeHo7Hsdx
598,"#QURAN - 10 RULES FOR WOMEN
#Democrats #Liberalism #Feminism #Progressivism #Globalism #Socialism #Communism… https://t.co/p5QiGyai4D"
599,"CALLING ALL PEOPLE: Together We Can Solve These
https://t.co/5VDD2EQYZa 
#crises #Refugees #policy #poverty… https://t.co/3dkKjJjGDN"
600,@CloydRivers @BreanneTolson1 The #COMMIECRATS obviously have EXTREMELY #nefarious #motives and they #hate our… https://t.co/XTjACoGD6q
601,"#MorningJoe @Morning_Joe Put #WayneLaPierre Face on TV 
He is responsible for changing #NRA into a #political force… https://t.co/g719A7Ni4f"
602,"A video aimed at gullible hate filled idiots. It's basically an intelligence test.

#NRA #NRABloodMoney #hate… https://t.co/2hGHpQAoU0"
603,@davidhogg111 2/2 what is your opinion about what happened there? Do you feel by attacking the NRA & legal gunowner… https://t.co/XNCbq7MhcQ
604,10 Ways To #Protect Your #Identity https://t.co/ltPqbENG4i #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus… https://t.co/AFda1s0aQb
605,Is Your Life #Balanced https://t.co/w5aFOMqYNn #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus #fortuneteller… https://t.co/ua1aLUdO1B
606,.@laurenduca  is a simpleton who spreads nothing but #FakeNews and #Hate for christians.  I hope you enjoy burning in #Hell
607,@MeUnloveable @Yantosays Of course you’re a #hate filled prejudiced bigoted racist cyber stalker. Typical #Leftist
608,"Snowgo away! I don't like you and you obviously don't love me. 
#winter #Hate #cold #snow https://t.co/sZheZeQbzo"
609,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate 1
610,In fact I want #Potus and #Congress to pass a law making it a #Felony to #NormalizeViolence in #VideoGames and… https://t.co/hRizqYm6YP
611,@fbhw Oh by the way embrace the #Hate https://t.co/sGMpIv5c0c
612,"#MysteryBabylon - America's #Hate culture opening the door the human rights abuses across the globe. ""🌎 Amnesty: To… https://t.co/6Eh5b0oFWz"
613,If you speak ill of others Many bad people come to you and grow the negativity. We must help each other not to do.… https://t.co/WhTTaJZZ9i
614, @PaulNemitz: #Faceebook #Google #Twitter - time to act with rigour and responsibility: #Hate on #Platform leads to death and injury in t…
615,It's a pleasure to be at @Chalk Hills Academy with @AnneFrankTrust delivering the #switchoffprejudice programme!… https://t.co/SyPgfhTh2Q
616,@tarastrong @realDonaldTrump Switzerland has one of the highest rates of gun ownerships per capita and the lowest g… https://t.co/44PBJLK8vd
617,How often do you have #koinonia? I don't know about you but I #hate it when I #sin because I go #against my… https://t.co/eGFQL2xi4c
618, @thriftyhautemom: For everything that’s been going on. Choose Love https://t.co/IAqqGJO8jN #love #hate #spreadthelove
619,For everything that’s been going on. Choose Love https://t.co/IAqqGJO8jN #love #hate #spreadthelove
620," @babysista: @superkickofdoom When people can’t take the #truth....they call it #hate 

I spoke no lies love 🤷🏽‍♀️
#SorryNotSorry"
621,"Spread #love - not #hate
Look at the #good - not the #bad"
622,Well Worth the Read // In Search of the Roots of the Violence: Guns Are Just a Symptom  https://t.co/nkKAQ0AfEf By… https://t.co/FD9lNSGXUa
623, @TohloeMusic: - My Forearm Tattoos - #japan #japanese #japaneseletters #japanesetattoo #love #hate #blue #red #black #forearm…
624,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
625," @MRajLive: Spot the Differences in Bollywood...this pic exposed some !!

@LOVE & #HATE 
@MajorPoonia 
@smritiirani 
@foxstarhindi 
@Isra…"
626,The 19th century provided fertile ground for racists and elites while American immigrants and workers suffered.… https://t.co/So2QRMINEp
627," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
628,In german class right now all the people in here are FAKE. The freshman are mega thots too! #ThingsThatImSickOf… https://t.co/Vngu9760y6
629,"Although the online environment is changing rapidly @galwaygrrl suggests that ""the mainstreaming of #extreme right… https://t.co/9J5Po98oII"
630,@CityofEdmonton your city Transit worker spreading #Hate & #Ignorance on an @APTN fb post. Concerns me for his… https://t.co/IR5Hh5JvBQ
631,The daily #invasion of my privacy by sat #surveillance is extended to my #cyberspace-corrupting compromising & tamp… https://t.co/ZkK9lCi91K
632,You gained the world and lost your soul -We play the game- But someone else is in control https://t.co/YROLrJFD17… https://t.co/F6c4ki2F8P
633,I hate all people. #hate #people #stupid
634,"#thegenerationxfiles new Episode makes it ok to #hate again.

#podcast #podcasts #podcasting… https://t.co/OdivHYP3or"
635, @drinkangrysloth: #KNOWLEDGE is power. #hate is not.
636,@MichaelRilstone @_nicolemargaret @AnatomyMer93 How do Americans cheat? Were the officials all American? I think no… https://t.co/86SfJslTyO
637," @HumanAmerica: Embrace the #Hate but for the love of god man!!! Make it look good like us #thegenerationxfiles 

https://t.co/OwwWZpe1…"
638,You are sick of all this? You #Hate the fucking human race but you like to listen to good music at the same time ..… https://t.co/Zt6Uipa3O4
639,Do you #hate your #acne we have just what you need https://t.co/XKrJ0LUcfl #skincare #beauty #save #follow
640,@tombola Jam with no lid on 😡 dirty roasting tin left in oven lol And most of junk mail #hate it
641,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
642,Embrace the #Hate but for the love of god man!!! Make it look good like us #thegenerationxfiles… https://t.co/3jsNLAwgHn
643,@Mike_Press19 @lotettabhrb EVERYONE has had enough of Whoopi's & #TheView race baiting #antiAmerican propaganda.… https://t.co/dSRiI4VgKQ
644,"Watch your favorite show ""Laado 2"" 
Every Monday to Friday at 9:00 pm only on H Now Entertainment
#Hnow #Indian… https://t.co/DaNxy7GQLC"
645,"Who's shorty!?
Thank you fxxkin' so muchψ(｀∇´)ψ
Tokyo street photo2018.

#kasstrickbacteria #industrialrock… https://t.co/tkIzLdTFNX"
646,Remember the escalator to #heaven is in your heart and the good you give others out of it. Don't let #hate and… https://t.co/SoWQUsvnyj
647,"""Hate (My Story)"" How do we forgive? #love #hate #forgiveness #recovery #mentalhealth #oktosay #lgbtq #karlyletomms… https://t.co/kkCXHhwNAh"
648,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/tK1xfjPH8p"
649," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
650, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
651,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/c449gy6ulK
652," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
653," @ExposeMediaBias: #repealthe8th is #hate
Let’s #Savethe8th instead. #Save8rally #prolife #AbolishAbortionGlobally #marchforlife #March4O…"
654," @RETWEETORLIKES: DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO = #L…"
655,"DO YOU LIKE #JAKEPAUL #GERMANMEDIA #JAKE #PEWDIEPIE #HATE #SUICIDE #LOGANPAUL
#RETWEETORLIKE
#YES = #RETWEET
#NO… https://t.co/7Q7mY9Lcm4"
656,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate
657,And to put  the magnifying glass over #socialmedia #MSM #videogamesmakers #Hollywood and #tv producers in reference… https://t.co/lxzErY7WW4
658,@thismorning @Schofe @hollywills are these people for real??!! #henrybolton #jomarney  they are disgusting - no exc… https://t.co/tm8I0nNwDi
659,#Faceebook #Google #Twitter - time to act with rigour and responsibility: #Hate on #Platform leads to death and inj… https://t.co/4cZStUwWcr
660,@smude_connect Great customer experience! As soon as I started texting my concerned they closed. The executive's co… https://t.co/DsxcrGaqwS
661,@UN_Spokesperson @antonioguterres You see! #AntonioGuterres #UNBoss cries like baby to #UNSecurityLords to stop ho… https://t.co/SZwqWj1K5o
662,"Spot the Differences in Bollywood...this pic exposed some !!

@LOVE & #HATE 
@MajorPoonia 
@smritiirani… https://t.co/GFhcTbQhEz"
663,"*&lt;✺&gt;
20:20 IZZY DIX AGGRESSION GAIN
20:20 #CRUELTY #ENGINE
20:20 #INTENSE E-MOTION
Make 'em wish they were never bo… https://t.co/gPcCJt1DjG"
664,Jeremy we just don't understand... you don't #UNDERSTAND why I won't #COMPROMISE MYSELF for your #TRANNIES/FEMALES… https://t.co/mJUOLtCsI6
665,I #Hate Illinois #Nazis T-shirt. Blues Brothers #Jake & Elwood Tribute Funny Cotton Tee. https://t.co/fgjUeWgekc https://t.co/tdr5ZIApR6
666,Jeremy we thought.. #I #HATE #YOU #ALL.. YOU MADE ME A #SLAVE when my #EX tried to MURDER ME to #SUFFER #LIVINGHELL… https://t.co/vAdMlSma5U
667,Can you relate?  #real #fact #realtalk #rideordie #people #lastmanstanding #hate #smokeclears… https://t.co/GyG4Y4tPyF
668,Morning thought #not #correct #fool #hate #wise #man #appreciate #maketodaycount https://t.co/vkUGoe8fOH
669, @WYP_KDHATE: 🌈 Come and join us this morning if you can. Tackling #hate deserves some cake (actually only biscuits 🍪😊)🌈 https://t.co/r19…
670,JEREMY we just wanted to...IF YOU WANTED ANYTHING I WOULD HAVE NEVER SPENT A DAY IN #JAIL. you think I TRUST you… https://t.co/8FO7SPIcpP
671,@marcorubio imagine if your four children were at a school someone shot up. Would that change your mind? I don't it would. #satan #hate
672, @scaryguy: #eliminate #hate #name-calling #harassment from your #life for additional information about bringing The Scary Guy into you…
673,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzgl26A #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/JP9j6yTFSW
674,🌈 Come and join us this morning if you can. Tackling #hate deserves some cake (actually only biscuits 🍪😊)🌈 https://t.co/r19BVL3Z0o
675,@w_terrence Those Students Cant Even Think for themselves #Socialist #CNN with They #FakeNews & #Hate Agenda Always… https://t.co/MnHEz0e1ds
676,Are you part of the hate?  https://t.co/6lKbGmHLKc #Hate #human #MindBody https://t.co/CeyyR7hQCN
