,0
1019,@realDonaldTrump @WhiteHouse Let’s start here. Any institution proven to be professing #hate should have all its pr… https://t.co/L5H1AR3luc
1020,@TeenVogue @laurenduca @CNN its 1 thing 2 have and express ur #Opinion but 2 #ATTACK A Deceased Minister 4 his Religious beliefs is #Hate
1021,"@larryelder Had to add you to follow list
weird I do have a few more followers after losing a few...
it's wild wha… https://t.co/OhUgl5Ym"
1022,@DukeProgresssux @im1013 @krassensteinLie @Zainiac1 @funder I think he's mad he didnt think of it first. Keep up the #hate #insane #bigot.
1023,"Yoda says ""Fear is the path to the dark side. #Fear leads to #anger anger leads to #hate hate leads to #suffering."""
1024,Congratulations on being an evil minded and cruel person @laurenduca #LaurenDuca #BillyGraham #liberal #bigotry… https://t.co/ncCcm6eL9E
1025, @HerpeSite: #Herpes doesn't discriminate. Most people have oral or genital HSV. Stop #stigma & #hate! https://t.co/7r1na20UUi
1026,"""Do you #hate people?”
“I don't hate them...I just feel better when they're not around."" - C.B"
1027,#NRA #chief says #GunControl #advocates '#hate #freedom' but fails to address #child #survivors of #FloridaShooting… https://t.co/Fr4LQy49jZ
1028,"Holy fuck you have to see the anti-gay sentiments people are spreading o.o. skip to 4:00 if ya want.

#tumblr #sjw… https://t.co/FLKbWD807s"
1029,"#Trump’s presidency fueled growth of #US #hate groups
https://t.co/tAf4r7dHZH https://t.co/mIX5xYn29L"
1030,I've been inundated with messages supporting #standwithjanine It warms my heart when #Belfast comes together like t… https://t.co/GgLpdj5N6G
1031,"NEW VIDEO ALE!! Things I #LOVE & #Hate about my Favorite #Youtubers
https://t.co/K24yD6AFVE
@eLLaRie… https://t.co/o9iBXqgAzb"
1032,"Just picked up some GAS & FUN today. Both great projects with bright futures. 

#blockchain #crypto #coins… https://t.co/EMYMtFuP3P"
1033," @peteharper7zero: Recipe for #global coup d'etat/government: 
1.Control monetary system apply #debt 
2.Sow seeds of #hate 
3.Maintain #…"
1034,No but you might be. Propaganda like this is how Hitler slaughtered six million people. Propaganda like this is ho… https://t.co/Tqkj6Xc6PA
1035," @LayfieldResume: Hate your job? Been there done that. Here’s some tips on how to find satisfaction: https://t.co/og6BkezOhx

#hate #job…"
1036," @LayfieldResume: Hate your job? Been there done that. Here’s some tips on how to find satisfaction: https://t.co/og6BkezOhx

#hate #job…"
1037,I don’t #hate I make money... #life
1038,No #JusticeForTinaFontaine No #JusticeForColtenBousie No Justice for #MMIW. How much more genocide & evil are peopl… https://t.co/bYQSUCDKGT
1039,https://t.co/EhEXkMU7uN.heart. Mostly for teens who might be reading #teenvogue (#moms cancel subscription) But I a… https://t.co/wmDfHw2K9d
1040,Very worried about what this lot have agreed to do today #hate #brexit https://t.co/26xhOWIH9a
1041," @LayfieldResume: Hate your job? Been there done that. Here’s some tips on how to find satisfaction: https://t.co/og6BkezOhx

#hate #job…"
1042," @Imari_PINK: GO CHECK OUT OUR LATEST VIDEO! 🚫
https://t.co/ILHmM4Yv0W
#Hate #HateWillNeverWin #LGBT #TeamLesbians #Team2moms #LoveWins 😊…"
1043, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
1044,"Hate your job? Been there done that. Here’s some tips on how to find satisfaction: https://t.co/og6BkezOhx

#hate… https://t.co/ojNASZpC6M"
1045,I could never #hate @ElliotRodgerGod.....
1046,@HikmetHajiyev @OSCE @francediplo_EN @MFAofArmenia @AzerbaijanMFA @StateDept @eu_eeas @UNinAzerbaijan Does it make… https://t.co/ziGsn3wVAZ
1047,Do U #hate your stretch marks? Check out this #DIY it'll help! https://t.co/vnRPTIaSBL #mommy #moms #follow #baby
1048,Another peaceful hadiths for murtaads and kufars. #atheism #godless#religionless #atheismisunstoppable#blasphemyday… https://t.co/QHTu5hpgw0
1049,#Love 'em or #hate 'em at least @McDonaldsCorp is acting to reduce their massive amount of global food-related… https://t.co/kdZBekuvZw
1050,"#Hastings funding #Hate 

@THEPRINTWORKS14 supporting enablers of Terror 👎🏽 https://t.co/NBqzGm6CvV"
1051,"OUR CRISES-RIDDEN PLANET: If You're not Scared You Probably Aren't Listening.
https://t.co/6IXXWiqmOe… https://t.co/igYRQqlJfb"
1052,"#signofthetimes #hate #people we get it.......#not!

#la #laphotography #laphotographer… https://t.co/dJkdtvDKFN"
1053, @erezshek: #ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. The ones wh…
1054,"🤮🤮🤮🤮
#Hastings funding #Hate 
@THEPRINTWORKS14 https://t.co/FvlTEM8MAJ"
1055," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
1056,#Christians #hate #Individuality @DaveChappelle @DaneCook @Pontifex @SenateGOP @HouseGOP @CSRRBoston @CTmagazine… https://t.co/3J0q2HJd2f
1057,#PrinceHarry and #MeghanMarkle sent white powder with malicious #message #investigated as '#racist #hate #crime'… https://t.co/RJ3BjlE1O5
1058,@aigkenham You never fail to lift the bar on #hate
1059,@laurenduca Tolerance acceptance  inclusion  isn't  that what the Left preaches over and over  but constantly c… https://t.co/4pTBryCWJg
1060,@SolomonParrot @SenorSleeve @ROARinvestor @Mranck20 @Pappiness @realDonaldTrump Wow. No I don’t prescribe to #hate.… https://t.co/pezv2Io022
1061,That is so adorable I ❤️ #otters. Our oceans need them. So much better than all the #hate being spewed. #love all… https://t.co/gkSiONfpcn
1062,Jeremy we didn't think you were going to #HATE us.. beyond you made me a FUCKIN #SLAVE #RAPED + #TOURED ME you… https://t.co/kLtf54cffJ
1063,@jamiecheyanne @toddstarnes Nope just checked again. It’s you and your feed. #selfhate turns into #hate in general… https://t.co/n4VyFDyNuG
1064,@incenznpepmints @MagentaRocks @michelleisawolf Why should @POTUS show up? #TheFeralLeft have gone insane. Your… https://t.co/6usmte8XtD
1065,Death threats against a student and his family who just survived a bloody gun rampage and massacre! REALLY!? This c… https://t.co/dxH1agxDTa
1066,".@NRA #WayneTheInsane #LaPierre:
You & the @potus/#REPULSicans you bought w/ #nraBloodMoney are the one's who ""hate… https://t.co/w9qQAMIFQt"
1067,@maydaymindy9 @JustWhatNowWhy @NRA @CPAC Cannot agree more when I see this Wayne face.  And forget Dana @DLoesch… https://t.co/hDy8d15015
1068,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/7dcPvkye2V https://t.co/EShFZbPG7b
1069,"#Hate groups on the rise..

@washingtonpost https://t.co/v16b8CzEz5"
1070,"I really want to send it for bitches
 And sometimes i do it.
😞🖕🖕🖕🖕

#unpleasant 
#people
#hate https://t.co/LKFSqctD6I"
1071,"Whether Love or Hate.. It all started with you and will end with you. ❤❤
#Quotes #Love #Hate #Friday #Thoughts… https://t.co/Mb8UlPhoKH"
1072, @erezshek: #ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. The ones wh…
1073,@KindaOnDrugs Typical #HateFilled #Liberal who can't debate the topic because you have no valid point so you rely o… https://t.co/pOMAFFqJ55
1074,'Many & most #moments go by with us hardly #awareof their passage. But #love & #hate & #fear cause time to snag you… https://t.co/0Tk42Rsp4t
1075,"This garbage #HateSpreader says he blocks all #Bigots. Better start with yourself Paul. 

His whole TL is nothing b… https://t.co/xM1DWc2Ifb"
1076,#WOMEN are not complicatedthey #HATE LIARS.CHEATERSLITTLE DICKSLAZY BUMSDEAD BEATSSLOBBERY HEADABUSERS & JEALOUSY...that simple:)
1077,Here we go with the #hate on #darkskingirls again 😒 I thought this was an #80s & #90s attitude… https://t.co/j5nDVNBM8Z
1078,"being hated
don't give way to hating 

Listen https://t.co/YsIScK6eeS 
#poem #RudyardKipling #hate https://t.co/zWjhH50F42"
1079,@NayukaGorrie What a vile #toxic #cretinous #hate- and #fear-inciting whench Hanson is.
1080,"@Liz_Wheeler @DLoesch A virtual ""Burn her at the stake"" moment hosted by @CNN.... Why are we not surprised?

This i… https://t.co/gpOhPMl1zS"
1081,Google fired queer transgender engineer after he confronted anti-gay colleagues lawsuit alleges… https://t.co/jGKbUBnxTW
1082,Faux News pundit rages against gay parents on air https://t.co/m7DRbVuSX8  #LGBT @foxnews #Hate #Homophobia
1083,.@realdonaldtRump administration leaves LGBTI envoy role sitting empty – despite claiming they would keep it… https://t.co/mPLdaDbT25
1084,Yep. You can even apply #positivePsychology to the #hate and #fear that is hurting out #nation. https://t.co/ra0R1fPGIp #staysane #healing
1085,@StephenAtHome @StephenAtHome It’s tough to watch your show because it seems that you are a #bully that’s… https://t.co/b4ZClg4nMA
1086,No peeking #ThursdayThoughts #NationalMargaritaDay #weirddentistproblems #toys #actionfigure #kaiju #yokai #… https://t.co/qHCPxy8afj
1087," @DrThomasPaul: One can only be offended by that which is unresolved in themselves. Focus where the the #hate is rooted. #pastlives
https…"
1088,Learn how to combat #hate Pls read and post a review for When They Go Low WE GO HIGH #dumptrump #mustread… https://t.co/Lr1SrURrsi
1089,@SenorSleeve @ROARinvestor @SolomonParrot @Mranck20 @Pappiness No one is saying that it’s a non issue but it’s not… https://t.co/vW1L2T5d43
1090,I really really really #hate doing laundry.
1091,The doofus at 1600 speaks of mass murderers and this #propagandist #liar tries to claim he is attacking the mentall… https://t.co/iWIqoLPooo
1092,"""The untouchables"" by artist Erik Raveloare photographs children crucified. #enough #change #hate https://t.co/givfU7Sw2J"
1093,@SonoraLori @DonHensarling Everything on your list has been debunked. Shame you can’t see past your #hate . #GodBlessYou
1094,"I #Hate #Ratchet 
I repeat I #Hate #Ratchet"
1095,#American Money #weapons #Soldiers we #GetInvolved w/other #Countries turmoil in return #Death #Terrorism #Hate etc… https://t.co/kLUU6jHpk7
1096,We need to hold the @FBI accountable - make them bring back the dead teenagers!  Seriously what repercussions can b… https://t.co/7wjvKk1cK3
1097,@iamhemant12 @aahnaurfriend @SikhProf We do not hate #Hindus #Muslims #Jains #Christans #Buddhist or anybody. T… https://t.co/6acXfA2PfC
1098,"@brianlilley ""I don't hate journalist? but do #hate #modern #journalism 👎""constant need to grab headlines! Im a Mad… https://t.co/rSm2sqdR1o"
1099,Stop bringing Mental Illness into this tapestry. The majority of those Mentally Challenged won’t touch a gun. Blame… https://t.co/nJ3QG4zyeK
1100,Tonight we have an input about #Hate crime learning about the different types & how to identify & challenge it https://t.co/K2AogFidFB
1101,Second song written for screenplay UN-HAPPYNESS - “To Be.” #relationship #changes #love #hate… https://t.co/r0MDBSBxNs
1102,@realDonaldTrump &gt;I&lt; #HATE sickos!
1103,#CNN IS SHAMELFUL #ANTIAMERICAN INDICTS #division and #HATE just an extension of  #THEVIEW  #hate #activists NOT FO… https://t.co/ErFWAfXNHG
1104,People like @_achaean don't respect #religiousfreedom & #harmony online. They blatantly #hate & #discriminate… https://t.co/iWYnjNw0x5
1105, @GoodStuffNW: I have to ask…why did this group choose #Oregon & particulary #McMinnville for their base? Is this who we are? #hate #Ye…
1106,Package sent to #Prince #Harry and #Meghan Markle treated as #'racist #hate #crime' - Feb 22 @ 2:03 PM ET  https://t.co/GofAVYnl39
1107,My heart goes out to the kids of today who by no fault of their own are embracing communism/marxism/socialism.  The… https://t.co/ycFyeWmaxj
1108,Accidentally took Nyquil instead of Dayquil. It's 11am. #I #hate #myself
1109," @Chris_A10_USA: #memories hunt 
#words remind
#fear remain
#Hate getting flashbacks of things you don't want to remember
#domesticvio…"
1110,"Robinhood crypto trading is out now! Sweet

#blockchain #crypto #coins #altcoins #altcoin #bitcoin #ethereum #eth… https://t.co/OWroEQvgtl"
1111,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
1112,Thanks to @CNN disgusting display of a so called #Townhall  I have made my LARGEST CONTRIBUTION IN 15yrs to the… https://t.co/fNlZek7O5T
1113, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
1114,There is no better justification of adoption of the new polish law banning #Holocaust lies than @yairlapid and his… https://t.co/3baskEYIAa
1115,@angelamcknight9 @J_P_Boomershine @MMouser78 @RosinaLucibello @wats7park @RepMarkMeadows @SpeakerRyan So we should… https://t.co/LuW5nde8pX
1116,"Bicep update.

#militarymuscle #centuryplates
#soldier #army #armylife #love #hate #anger… https://t.co/LDvNUHF0ep"
1117," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1118,To @cbcnews: stop lionizing those who preach #hate and division. #media #publicbroadcaster #EpicFail https://t.co/90Uceg5unM
1119,@INFJLOVE @MichelleObama @BarackObama I imagine all that #HATE..UR carrying is quite heavy..take a break and Pray it works #WONDERS!!!
1120,#CNN #JakeTapper Face Growing #Criticism Over #Abusive #AntiGun 'Show Trial' https://t.co/0Nk8mDYHKf via… https://t.co/5mpKWjjtx5
1121,"""The video showed the decorated U.S. Navy veteran repeatedly calling for help saying he could not breathe. It also… https://t.co/u8sZE6fPPa"
1122,I have to ask…why did this group choose #Oregon & particulary #McMinnville for their base? Is this who we are?… https://t.co/OX9dOOUAaN
1123,Astonishing how despite the #Antisemitism and #racism that these two vile creatures pour out @UKLabour are STILL p… https://t.co/b0vAzVOrME
1124,#SICKNHEAD #PUREVIL & #HATE SOME PEOPLE THINK THE NRA IS BAD. THE NRA WAS THE GROUP WHO BEGAN CHECKS ON GUNS! NRA SUPPOS OUR CONSTITUTION.
1125,@TIME Never understand why do we have to celebrate a legacy of person who advocate hate! #evangelist #evangelist#billgraham #racism #hate
1126,"GO CHECK OUT OUR LATEST VIDEO! 🚫
https://t.co/ILHmM4Yv0W
#Hate #HateWillNeverWin #LGBT #TeamLesbians #Team2moms… https://t.co/cQpBus8DrY"
1127," @ScalableDBDoug: #Chopper #Bikes

#Love em or #hate em these #cruisers are really #comfortable to #ride on https://t.co/Mj8nmjWaMR"
1128,I don't care who you are.. no one should be harassed because of where they come from. #TrumpsAmerica… https://t.co/NvxJAN02fe
1129,Again proving today's #teens are amazing! @TrishPrabhu is a change agent!  In Chp 10 of @ShameNationBook she's par… https://t.co/3igpeDr3OS
1130, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
1131,Does anyone else have a #love #hate #relationship with #yelp? @pbwaxstudio https://t.co/eTuu7WjBp6
1132,The #hate being spewed out of the mouths of leftist over #GunReform is absolutely disgusting and rather shocking. I… https://t.co/ip33docDUY
1133,#MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA mean… https://t.co/72nd3nhnJ9
1134, @AmericanAntiFed: #MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA means s…
1135,"We are Not and I Repeat are Not a religious state...
This man was Full of #Hate https://t.co/hnTgazdctM"
1136,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
1137,#MAGA is an #AltRight LIE with its roots in #Fascism & #HATE... and supporters stupid enough to believe #MAGA mean… https://t.co/34vQ6GaT4i
1138,The conspiracy theory that won't end: 'Enough is enough' https://t.co/qjaUtcLlCB  then how would they justify their #hate and #ignorance ?
1139,This is for me to love myself ..#makeup #shoot #Hairdress #curlsrock #HairExtensions #Hate #hairsprays #songs... https://t.co/3EGmqiwH5L
1140,NRA head lashes out at gun control advocates: 'They hate individual freedom' https://t.co/YTpSAWycbE guess requirin… https://t.co/DNdCOZEKk2
1141, @Loretta_Grace: The worst distance between two people is misunderstanding I don't mind being hated but I #hate being misunderstood #gra…
1142,"@laurenduca's comments about @BillyGraham is a perfect example of the ""tolerant left's intolerance"" and how they fe… https://t.co/Vy049CQJ7P"
1143,Man pleads to #hate #crime for Nazi symbols at Jewish cemetery - Feb 22 @ 11:50 AM ET  https://t.co/Abq0uKwK0D
1144, @HateCrimeTeam: Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate #crime! #s…
1145,I feel sad for @laurenduca. What happened that there is so much #hate and the need to #bully. What causes such a #hardened #heart?
1146, @thenorthend: U.S. #hate groups proliferate in #Trump's first year per @SPLC especially #nazi & anti-#Muslim groups. #IDpol... https://t…
1147,The worst distance between two people is misunderstanding I don't mind being hated but I #hate being misunderstood… https://t.co/EnsF85yLK4
1148,@CBSNews I tried to watch and got so #angry at him telling me who I #hate and what I’m “really” trying to do I had… https://t.co/Cuw9SYc3fX
1149,"@TravisAllen02 Confirming the so called ""Conservatives"" #45""Cult #Followers are #Peddling nothing but #HATE ! propa… https://t.co/MmqbC1cGek"
1150,Listen to the #hate the unmitigated hate. Worse than all America's external enemies. Look how well that hate has se… https://t.co/4BMPzTA1Eh
1151,@Gucci #Gucci This is irresponsible when this actually happens to ppl in the middle east simply for their beliefs O… https://t.co/N9fXwi5qF0
1152,"Dr. Masaru Emoto's Rice Experiment: 21 Days of Saying ""Yep #Consciousness Works"" - Mind Body Soul Food… https://t.co/fahJnoHyO9"
1153,Oh Hi hypocrisy looking as good as ever. Nice to meet you every single day of life. Hope one day you are able to c… https://t.co/8oZlMCQw6j
1154,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/GwlRk0l7LD"
1155,@NPR Again why???? This guy was full of #Hate
1156, @TSASNetwork: TSAS Junior Affiliates looking to learning more about countering preventing and combating online #hate speech? Check out…
1157,#MoneyTalks they only #Respect #Money #Boycott all forms of #Corruption #Humanity #WorldWide #WakeUp #RiseUp agains… https://t.co/F45Pfcmcv8
1158,#Love & #kindness are stronger than & will always trump #hate & #violence. 🙏🏻🌹❤️ https://t.co/nX1vKEywNV
1159,"#Hate #groups in #US grow for third straight year: #SPLC
https://t.co/KEPFQh8ZOQ https://t.co/qwETGqHwl5"
1160,"#hate is not a hobby .

.
#Arabs #crazylifestyle https://t.co/xcv0zU2pR3"
1161, @NancyLoo3: People like @_achaean don't respect #religiousfreedom & #harmony online.They blatantly #hate & #discriminate #DorjeShugden p…
1162,@trumpatron3000 @JackPosobiec @realDonaldTrump @NRA Go back to #Russia & take your #hate & #guns w/you. Take… https://t.co/nzKRzwBhkK
1163,U.S. #hate groups proliferate in #Trump's first year per @SPLC especially #nazi & anti-#Muslim groups. #IDpol... https://t.co/j8jdDb0U12
1164,It's hard working with people when you want to scream SHUT UP every time one of them opens their mouth...  #shutup #hate #people #stupid
1165,#ButtMunchers #Medium platform Defends #Tolerance by being #Intolerant and false accuse of #Hate: Simply admit your… https://t.co/ySU98MR1XW
1166," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
1167,Southern #PovertyLawCenter’s new #Hate Map shows 38 extremist groups in #SouthernCalifornia #ExtremismReport… https://t.co/UNHYEHMtJ6
1168,@EdKrassen @IRdotnet @realDonaldTrump 😆😆😆 you are such a 💩 stirrer. Your outlandish remarks make me laugh. I admire… https://t.co/XDwWIppV8F
1169,"The #DNC 's imperative is enrage and energize the donor class and stir up
Various #grievance based Votingblocks by… https://t.co/3Kb9hjjGqc"
1170,@TamilTechOffici oh even download also like flash sale... few people only get #hate #flashsale
1171,@policybazaar #hate the policybazar
1172,The 2nd Amendment makes to much money... People/Kids will keep dying - #WayneLaPierreIsaSheppardForTheDevil Nothing… https://t.co/kBNwQiyiNZ
1173,@CNN   Please take this #POS @waynelapierrejr off the broadcast. Nothing but #Hate #Fear and #Anxiety be promoted in his speech.
1174," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
1175,Send custom and anonymous comments on #instagram and #facebook... and boost them into the spotlight! contact us for… https://t.co/KYg8wK1shu
1176,I was asked what my definition of hate was the other day. This is what I came up with. Comment your definition… https://t.co/K4yFNXqLAc
1177, @wallydebling: s🙄🙄#M103 would qualify ❗️We have #hate #laws in #Canada already❗️ https://t.co/MGjDCnbXny
1178," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1179,#NeverAgain: See 5 #Facts That #GunControl Advocates #Hate: via @Grannie1951 📷 https://t.co/QQ6Dnoj4OQ
1180,#NRA Nazi #WayneLaPierre is on the stage at #CPAC right now preaching #HATE ... calling #Democrats the outrageously… https://t.co/wiiL6cpTmI
1181," @BryantMcGill: Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate #conflict #tru…"
1182,"Suppressions of love or hatred creates conflict.

@BryantMcGill #SimpleReminders #SimpleThings #love #hate… https://t.co/GGQF5RGb20"
1183,"What I normally do at facebook 😂😂

#annoyed #hate https://t.co/vO9fVO5ycr"
1184,Crazylady speaking at #NRA convention. She spews #hate and printed safety through the use of #guns. #politicians are #NRA #prostitutes
1185,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/yqJ9PV8gDm
1186, @sanden: Why are some so filled with #hate and #bitterness. Is it out of need for #attention or untreated #mentalillness? Of all those p…
1187,Another excellent afternoon with @AnneFrankTrust educating students from @TSLTChalkHills on challenging #hate… https://t.co/HossNjxGPI
1188,Hate groups in US grow for third straight year according to new @splcenter report. #hate #racism  https://t.co/4JrtOK7GpL
1189,#ComingOut of the closet I faced #hate #ignorance and what I call HOMO-FAUX-PRO-BIA. To me they were the worst. T… https://t.co/cGJZjE6ZH0
1190,I #hate you all #pussies!
1191,s🙄🙄#M103 would qualify ❗️We have #hate #laws in #Canada already❗️ https://t.co/MGjDCnbXny
1192,@XiaomiIndia   Really hate this kind of strategy what you call as flash sale... Its not in the stock for more than… https://t.co/ePenx5m3ph
1193,@laurenduca @MsPackyetti @SarahEMcBride @AkilahObviously @BlairImani What a waste of life you are little snowflake.… https://t.co/9fLH30r1Gj
1194, @HSCrow_Official: In 2017 I wrote a book against #hate/#violence after 2016's #shootings. Yet it occurred again in my old school. A plac…
1195,@jcldwell @TVEMike_ @versaceaglets @Dennisweir10 &gt;White people are the absolute worst and us anti-Whites must #CRY… https://t.co/jwIw03l3mf
1196,"#24EVA TRUTHFULLY WATCH THIS 
#LONG LIVE BANKROLL FRESH 
# GUNS KILL HIP HOP
#HATE KILLS INSPIRATION 
#DEATH BREEDS… https://t.co/Iv01bNPOL0"
1197,This tweet says a lot about #Trump's simplistic but reckless state of mind. He has become desensitised to the fact… https://t.co/Bsqk3BmIvL
1198,@laurenduca im guessin someone hurt  u when u were a kid & thats source of ur #HATE of a man u never knew xcpt othe… https://t.co/2FeHo7Hsdx
1199,"#QURAN - 10 RULES FOR WOMEN
#Democrats #Liberalism #Feminism #Progressivism #Globalism #Socialism #Communism… https://t.co/p5QiGyai4D"
1200,"CALLING ALL PEOPLE: Together We Can Solve These
https://t.co/5VDD2EQYZa 
#crises #Refugees #policy #poverty… https://t.co/3dkKjJjGDN"
1201,@CloydRivers @BreanneTolson1 The #COMMIECRATS obviously have EXTREMELY #nefarious #motives and they #hate our… https://t.co/XTjACoGD6q
1202,"#MorningJoe @Morning_Joe Put #WayneLaPierre Face on TV 
He is responsible for changing #NRA into a #political force… https://t.co/g719A7Ni4f"
1203,"A video aimed at gullible hate filled idiots. It's basically an intelligence test.

#NRA #NRABloodMoney #hate… https://t.co/2hGHpQAoU0"
1204,@davidhogg111 2/2 what is your opinion about what happened there? Do you feel by attacking the NRA & legal gunowner… https://t.co/XNCbq7MhcQ
1205,10 Ways To #Protect Your #Identity https://t.co/ltPqbENG4i #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus… https://t.co/AFda1s0aQb
1206,Is Your Life #Balanced https://t.co/w5aFOMqYNn #Sagittarius #Cancer #Pisces #Gemini #Aries #taurus #fortuneteller… https://t.co/ua1aLUdO1B
1207,.@laurenduca  is a simpleton who spreads nothing but #FakeNews and #Hate for christians.  I hope you enjoy burning in #Hell
1208,@MeUnloveable @Yantosays Of course you’re a #hate filled prejudiced bigoted racist cyber stalker. Typical #Leftist
1209, @SoleePatriot: @w_terrence Those Students Cant Even Think for themselves #Socialist #CNN with They #FakeNews & #Hate Agenda Always Sprea…
1210,"Snowgo away! I don't like you and you obviously don't love me. 
#winter #Hate #cold #snow https://t.co/sZheZeQbzo"
1211,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate 1
1212,In fact I want #Potus and #Congress to pass a law making it a #Felony to #NormalizeViolence in #VideoGames and… https://t.co/hRizqYm6YP
1213,@fbhw Oh by the way embrace the #Hate https://t.co/sGMpIv5c0c
1214,"#MysteryBabylon - America's #Hate culture opening the door the human rights abuses across the globe. ""🌎 Amnesty: To… https://t.co/6Eh5b0oFWz"
1215,If you speak ill of others Many bad people come to you and grow the negativity. We must help each other not to do.… https://t.co/WhTTaJZZ9i
1216, @PaulNemitz: #Faceebook #Google #Twitter - time to act with rigour and responsibility: #Hate on #Platform leads to death and injury in t…
1217,It's a pleasure to be at @Chalk Hills Academy with @AnneFrankTrust delivering the #switchoffprejudice programme!… https://t.co/SyPgfhTh2Q
1218,@tarastrong @realDonaldTrump Switzerland has one of the highest rates of gun ownerships per capita and the lowest g… https://t.co/44PBJLK8vd
1219,How often do you have #koinonia? I don't know about you but I #hate it when I #sin because I go #against my… https://t.co/eGFQL2xi4c
1220, @thriftyhautemom: For everything that’s been going on. Choose Love https://t.co/IAqqGJO8jN #love #hate #spreadthelove
1221,For everything that’s been going on. Choose Love https://t.co/IAqqGJO8jN #love #hate #spreadthelove
1222," @babysista: @superkickofdoom When people can’t take the #truth....they call it #hate 

I spoke no lies love 🤷🏽‍♀️
#SorryNotSorry"
1223,"Spread #love - not #hate
Look at the #good - not the #bad"
1224,Well Worth the Read // In Search of the Roots of the Violence: Guns Are Just a Symptom  https://t.co/nkKAQ0AfEf By… https://t.co/FD9lNSGXUa
1225,Ya know when you really #hate the Constitution just bring up that slavery thing and discredit our founders all at once.
1226," @MRajLive: Spot the Differences in Bollywood...this pic exposed some !!

@LOVE & #HATE 
@MajorPoonia 
@smritiirani 
@foxstarhindi 
@Isra…"
1227,The 19th century provided fertile ground for racists and elites while American immigrants and workers suffered.… https://t.co/So2QRMINEp
1228," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
1229,In german class right now all the people in here are FAKE. The freshman are mega thots too! #ThingsThatImSickOf… https://t.co/Vngu9760y6
1230,"Although the online environment is changing rapidly @galwaygrrl suggests that ""the mainstreaming of #extreme right… https://t.co/9J5Po98oII"
1231,@CityofEdmonton your city Transit worker spreading #Hate & #Ignorance on an @APTN fb post. Concerns me for his… https://t.co/IR5Hh5JvBQ
1232,The daily #invasion of my privacy by sat #surveillance is extended to my #cyberspace-corrupting compromising & tamp… https://t.co/ZkK9lCi91K
1233,You gained the world and lost your soul -We play the game- But someone else is in control https://t.co/YROLrJFD17… https://t.co/F6c4ki2F8P
1234,I hate all people. #hate #people #stupid
1235,"#thegenerationxfiles new Episode makes it ok to #hate again.

#podcast #podcasts #podcasting… https://t.co/OdivHYP3or"
1236, @drinkangrysloth: #KNOWLEDGE is power. #hate is not.
1237,@MichaelRilstone @_nicolemargaret @AnatomyMer93 How do Americans cheat? Were the officials all American? I think no… https://t.co/86SfJslTyO
1238," @HumanAmerica: Embrace the #Hate but for the love of god man!!! Make it look good like us #thegenerationxfiles 

https://t.co/OwwWZpe1…"
1239,You are sick of all this? You #Hate the fucking human race but you like to listen to good music at the same time ..… https://t.co/Zt6Uipa3O4
1240,Do you #hate your #acne we have just what you need https://t.co/XKrJ0LUcfl #skincare #beauty #save #follow
1241,@tombola Jam with no lid on 😡 dirty roasting tin left in oven lol And most of junk mail #hate it
